Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset volume,Taker Buy Quote asset Volume,Ignore,Daily Return,SMA_7,SMA_30,Volatility_7,Volatility_30,Volume Change,Bollinger_Upper,Bollinger_Lower,RSI,EMA_12,EMA_26,MACD,Signal_Line,Log Return,Z_Score
8770.22,9740.0,8450.0,-0.8549517084135689,10.69934865078613,2018-03-11 23:59:59.999,403491260.9275316,333367,21150.206944,192897625.6114657,0,1.5815351605457821,9840.415714285715,10071.105666666666,1.5085147374737025,1.7743175049618596,0.08686233489969931,11976.078448158803,8166.132885174529,0.47167405837211285,9952.086445164474,10118.669408724965,-166.5829635604914,25.50712452089995,0.08345736243611354,-0.8369028904322772
9533.57,9888.88,8780.0,-0.8743235269055558,10.650928248154715,2018-03-12 23:59:59.999,395562731.86503726,336642,19369.697756,181454623.85622355,0,-1.2346421714864064,9508.607142857143,10091.017666666668,1.4829724076577755,1.7743175049618596,0.06904081441698465,11941.206435151087,8240.82889818225,0.3636998473955709,9825.817761293016,10045.53389696756,-219.7161356745437,-23.537527518188778,-0.043106801293249175,-0.8550407235904252
9131.34,9474.0,8823.0,-0.8734248417426876,10.601433434837707,2018-03-13 23:59:59.999,367353984.7132836,342734,19856.457047,181534440.7752947,0,0.01557246784564697,9284.824285714287,10127.221666666668,1.4218014743768712,1.75660394701548,0.0689646695960674,11851.49439546719,8402.948937866146,0.33656699256555794,9721.845798017168,9979.19805274774,-257.3522547305729,-70.3004729606656,0.002041426556296274,-0.8541992846954372
9151.92,9333.78,7900.28,-0.920622669160203,10.813943175386155,2018-03-14 23:59:59.999,426058009.75594646,399127,22883.329725,196344166.24842268,0,-1.6186652394768666,9036.252857142857,10102.788333333334,1.7381341381091917,1.7743175049618596,0.09018042964012192,11917.25823953916,8288.318427127508,0.2894777617947822,9483.10029062991,9845.183382173833,-362.0830915439219,-128.65699667731687,-0.1132849704155184,-0.8983906092982391
8184.01,8430.0,7650.0,-0.9172041979458201,10.864599100693287,2018-03-15 23:59:59.999,422130717.47310126,400529,26414.160251,213358245.6744019,0,0.20336489779089653,8889.015714285715,10092.824333333332,1.6875819162603347,1.7574800210823125,0.07642566145049544,11945.684729010045,8239.96393765662,0.22234822774446925,9292.004861302232,9726.353502012807,-434.34864071057564,-189.79532548396864,0.0086503600164496,-0.8951898947877218
8240.98,8611.64,7900.0,-0.9162881748055332,10.566598371586002,2018-03-16 23:59:59.999,322355002.16519487,255807,20049.433993,166563494.40168035,0,0.023047180029118673,8750.872857142856,10053.158,1.7026299075802902,1.4794305629894955,0.053379802122018885,12010.944256843948,8095.371743156051,0.20803660085623646,9133.23488264035,9617.734724085933,-484.4998414455822,-248.73622867629138,0.0023053186445256128,-0.8943322223449205
8260.0,8348.62,7721.99,-0.9372478630627809,10.40762706385524,2018-03-17 23:59:59.999,265973111.6176285,292041,15677.257361,125987772.43325073,0,-1.5313156257755514,8615.812857142857,9980.648333333334,1.721048529878064,1.4367602034488243,0.06161985504494479,12100.952623792697,7860.344042873972,0.19071353073621783,8931.93720838799,9484.924744524013,-552.9875361360228,-309.5864901682377,-0.05412641053874062,-0.9139567779236343
7824.01,8317.4,7322.0,-0.9196599298029823,10.99355059550787,2018-03-18 23:59:59.999,458311733.5188204,423336,28216.510794,217530802.6198248,0,1.2768920017307814,8423.872857142856,9914.981999999998,1.138135485867924,1.4940639035883512,0.13184833070763394,12132.115594036291,7697.848405963706,0.19071353073621783,8817.791484020607,9389.003652337047,-571.2121683164405,-361.9116257978783,0.04561449986886557,-0.8974891964627187
8189.0,8705.23,8088.4,-0.8999134183545585,10.920493556567202,2018-03-19 23:59:59.999,462654338.98212785,360414,27263.324764,228208487.5469021,0,1.3727470208610995,8347.967142857142,9833.663666666665,1.4306849085698814,1.3573347456027396,0.06731531259504223,12059.060471072962,7608.266862260369,0.23100698301326125,8784.28510186359,9330.558937349117,-546.2738354855264,-398.7840677354079,0.048849526396450536,-0.8790005382990504
8595.01,9050.0,8280.0,-0.8849844565761081,10.711437907483678,2018-03-20 23:59:59.999,387879393.4706143,298261,22849.035238,197422831.30082303,0,0.976546718036905,8313.67857142857,9784.548666666667,1.5661566411270356,1.3267092329546493,0.05851867687060845,12024.727670959752,7544.369662373583,0.30956809186801976,8803.622778499961,9299.404941989922,-495.782163489961,-418.1836868863186,0.03540979355182516,-0.865022551768054
8909.96,9177.01,8750.6,-0.8861875195647708,10.595969646249841,2018-03-21 23:59:59.999,358157473.3612324,293696,19047.486799,170758402.39723507,0,-0.1214232669885974,8415.82142857143,9708.948666666667,0.292676629416754,1.1619044827276013,0.06444262155613259,11910.781202619164,7507.116130714169,0.36687376613584893,8816.142351038428,9268.708279620298,-452.56592858186923,-425.0601352254288,-0.002807535204672574,-0.8661489796135418
8884.82,9100.0,8465.1,-0.8939944255080151,10.611980305428856,2018-03-22 23:59:59.999,354804129.3433086,276449,19567.563618,171050710.2125002,0,-0.5578278984952301,8484.667142857143,9626.345666666666,0.40062996180026933,1.1621366343235522,0.07375972880563217,11782.008272476764,7470.68306085657,0.41163860509453615,8801.797373955593,9228.27803668546,-426.4806627298676,-425.34424072631657,-0.01841271016713497,-0.8734585854483521
8720.0,8909.0,8269.0,-0.8855599811043113,10.596434904781725,2018-03-23 23:59:59.999,340755592.544531,278571,20106.789387,171487640.92907605,0,0.5252610352030198,8575.814285714285,9575.026666666667,0.40582818775453167,1.074076363448598,0.07141057253365496,11724.066231850751,7425.987101482582,0.4388127508855305,8816.60239334704,9203.815219153204,-387.2128258061639,-417.71795774228605,0.01987815248285389,-0.865561415369078
8898.04,8999.95,8491.0,-0.902472696465749,10.47637515254487,2018-03-24 23:59:59.999,313254829.9051367,270300,17302.10809,152967779.86486968,0,-1.157628070215155,8678.965714285714,9532.887333333334,0.20183594999817947,1.021761793840849,0.0641388468916771,11712.141961705402,7353.632704961266,0.45037710515536955,8775.103563601342,9155.151869586301,-380.04830598495937,-410.18402739082075,-0.04026593988898665,-0.8813967903290432
8531.25,8669.85,8365.77,-0.9061671304873794,10.275146598064556,2018-03-25 23:59:59.999,247023172.30795503,215660,14379.264362,122528263.982816,0,-0.29585438985685253,8718.988571428572,9477.524333333335,0.04658175573552901,0.9842863597165872,0.058993018462029756,11678.183012307236,7276.865654359434,0.3286382883712158,8728.187630739598,9104.410990357686,-376.2233596180886,-403.39189383627433,-0.00901574596303241,-0.8848558888089216
8470.14,8514.89,7831.0,-0.9223453898609423,10.692730868956003,2018-03-26 23:59:59.999,358429758.8731952,310462,20957.25692,170723432.32235476,0,-1.163089543917894,8652.45,9425.515000000001,-0.1351485592164718,0.977208205361745,0.11113184878206245,11678.091234495509,7172.938765504494,0.3354070383391246,8636.809533702737,9032.545731812674,-395.7361981099366,-401.86075469100683,-0.04046713461426167,-0.9000035926462413
8134.22,8215.94,7730.0,-0.938658500169984,10.53019168082323,2018-03-27 23:59:59.999,297609656.4404365,266540,18462.382105,146860645.0354061,0,-1.2191086194087557,8493.24,9365.698666666667,-0.43145766760810866,1.013508220525212,0.06139378635271578,11694.224734178573,7037.17259915476,0.29990885656376487,8507.378836210008,8940.913455382104,-433.5346191720964,-408.1955275872248,-0.042533156531052586,-0.9152775574109975
7795.51,8109.0,7728.0,-0.9312518125388209,10.181207606067685,2018-03-28 23:59:59.999,209186093.18317956,183620,13685.417143,108484584.61222105,0,0.5153966698195239,8359.56857142857,9286.542,-0.21325268363274874,0.8342474049014718,0.05063368947720759,11641.56932519417,6931.51467480583,0.4405401436536778,8421.52055371616,8867.460606835282,-445.94005311912224,-415.74443269360427,0.019535947550118275,-0.9083426759715436
7949.3,7975.0,6941.11,-0.9726298588694663,10.908190457118982,2018-03-29 23:59:59.999,405591158.6323181,359537,24584.811548,182402558.21113956,0,-1.6186652394768666,8126.317142857143,9170.578666666666,0.7782383144748152,1.0763376402243554,0.14775668590511237,11605.54153199982,6735.615801333513,0.32507077495931475,8216.692776221367,8735.807228551188,-519.1144523298208,-436.4184366208476,-0.11437878800473697,-0.9470849396916898
7090.16,7292.43,6600.1,-0.9846657864714166,11.086854996694846,2018-03-30 23:59:59.999,450352009.170998,400057,31944.390579,220453635.6071132,0,-1.0383990201077489,7832.345714285715,9054.361,0.4654987152337265,1.0876851979887339,0.08711716920408326,11591.645548463555,6517.076451536446,0.2998015906235737,8004.929272187311,8595.394100510359,-590.4648283230481,-467.22771496128775,-0.03588372967026073,-0.958354178397288
6840.24,7223.36,6777.0,-0.9806356699425414,10.515140990119404,2018-03-31 23:59:59.999,258341534.47236213,240293,19086.033607,133763988.34700295,0,0.3035762521091232,7600.495714285714,8921.158,0.6933778681048961,0.9663133033432106,0.04015168210253706,11472.697488984191,6369.6185110158085,0.35433247828602227,7838.618614927725,8471.580463435517,-632.9618485077926,-500.37454167058877,0.012159282162465812,-0.9545807803944691
6922.0,7049.98,6430.0,-0.9859767302084623,10.693589706372052,2018-04-01 23:59:59.999,297470498.81956285,260942,21899.30066,147951173.82212943,0,-0.4948776928815411,7363.761428571429,8780.291666666666,0.6668798979835734,0.9480495034503091,0.08709809513662423,11314.575169432033,6246.008163901299,0.27659303842422556,7680.832674169613,8348.723392069924,-667.8907179003108,-533.8777769165332,-0.016146619389951777,-0.9595816149847249
6813.01,7125.0,6765.0,-0.9742740770613377,10.377376127846944,2018-04-02 23:59:59.999,224322159.41331607,206780,16365.683591,114292405.85810466,0,0.9658462226266933,7209.728571428571,8633.342333333334,1.0213307007404342,0.9394858701347001,0.05238268100562351,11031.165767940247,6235.518898726421,0.24153340255764702,7584.704570451211,8252.966103768447,-668.2615333172362,-560.7545281966738,0.03504429913185516,-0.9486244211426486
7063.97,7520.0,7011.01,-0.9574557573547352,10.53975565170683,2018-04-03 23:59:59.999,277080072.7617128,248143,19218.850485,140892233.113676,0,1.356605261963457,7153.971428571428,8496.349333333334,1.301933845032267,1.0442131393381693,0.08568000569397169,10672.256136915286,6320.44252975138,0.2500677194998475,7557.090021151025,8190.169355341155,-633.0793341901299,-575.2194893953651,0.04830548782990234,-0.932877428831889
7405.21,7427.52,6707.0,-0.9867911335366562,10.650843139757118,2018-04-04 23:59:59.999,297443582.7461225,277249,20299.402203,142890978.60995668,0,-1.6186652394768666,6989.228571428571,8341.086,1.6127499939710404,1.1658797302401935,0.08130279929375805,10297.352140088855,6384.819859911144,0.2069269736752222,7440.014633281637,8086.904958649218,-646.8903253675817,-589.5536565898085,-0.08583488829500112,-0.9603441408000652
6796.1,6902.0,6566.69,-0.9880115345027378,10.572104600967537,2018-04-05 23:59:59.999,263446941.1321242,238476,18991.102712,128270766.86646058,0,-0.14756721999144903,6943.602857142857,8209.562,0.7895861887524885,1.1035570732987852,0.06692334415048545,10030.893645933882,6388.230354066118,0.21588678247897616,7337.052382007539,7989.412739490017,-652.3603574824783,-602.1149967683425,-0.0037355776454287993,-0.9614868021933661
6770.0,6850.0,6500.0,-0.9961685712677424,10.220340436436778,2018-04-06 23:59:59.999,182139799.80865908,162456,13778.063462,91424043.79892384,0,-0.7491904019649099,6909.482857142857,8099.275,0.7338062696839002,1.000859161892782,0.050487965104285146,9895.051121179984,6303.498878820015,0.19071353073621783,7223.873554006379,7886.596240268534,-662.7226862621546,-614.2365346671049,-0.025333107675319738,-0.969124235507628
