Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset volume,Taker Buy Quote asset Volume,Ignore,Daily Return,SMA_7,SMA_30,Volatility_7,Volatility_30,Volume Change,Bollinger_Upper,Bollinger_Lower,RSI,EMA_12,EMA_26,MACD,Signal_Line,Log Return,Z_Score
3875.63,4394.47,3874.27,4264.85,91983.567949,2018-11-28 23:59:59.999,382697308.297627,386714,47319.594419,196769358.5655052,0,0.10054680907615343,4115.87,5608.092999999999,0.07082965293109303,0.04494879103926739,0.363111147770506,7611.504745991511,3604.681254008487,23.627569528415975,4528.689620503617,5162.398416277814,-633.7087957741969,-529.8553798783773,0.09580715545160723,-1.0498851727237686
7934.58,7966.17,4410.0,4800.0,261505.608653,2020-03-12 23:59:59.999,1628590104.2222133,1770812,119298.006197,743481672.2037648,0,-0.3950484717412017,7801.542857142857,9048.938666666667,0.14572369197935042,0.07684441275447196,2.2711748972689594,11226.37693296758,6871.500400365754,14.38634943284923,7916.516653007044,8541.841274054173,-625.3246210471298,-318.32364936023373,-0.5026069427414592,-1.0274646641949108
4800.01,5955.0,3782.13,5578.6,402201.673764,2020-03-13 23:59:59.999,2063819540.6389947,2309830,197511.954273,1017423855.755749,0,0.1622083333333335,7293.931428571429,8890.676666666666,0.16989372890943732,0.08368892027341243,0.5380231262943733,11355.14849399163,6426.204839341703,25.270339590039853,7556.837167929037,8322.341920420531,-765.5047524914944,-407.7598699864859,0.15032193094234547,-0.9948446362764415
5360.33,5365.42,4442.12,5028.97,227276.92276,2020-03-16 23:59:59.999,1113690309.1015868,1608176,108901.967366,533857910.81658685,0,-0.06198683155204898,5967.144285714286,8393.464,0.1719047463037758,0.0850197744852442,0.6243795186624232,11564.023719708428,5222.904280291571,20.840830205780705,6619.441261043946,7675.235521341807,-1055.794260297861,-691.5399653441998,-0.06399129121736558,-1.0178717952089207
5028.86,5525.0,4921.45,5312.64,150089.926318,2020-03-17 23:59:59.999,793147908.2684975,1069217,74698.374254,394902319.12415856,0,0.05640717681751939,5598.298571428572,8239.976333333332,0.17592008091838593,0.08604002903952979,-0.33961651497502865,11548.127033868026,4931.825632798638,24.622849983584572,6418.394913191031,7500.228445686858,-1081.833532495827,-769.5986787745253,0.054873695073120565,-1.0059872289109086
5393.26,6400.0,5252.53,6162.37,199020.873439,2020-03-19 23:59:59.999,1164739707.514236,1403608,99011.947011,579536547.7582244,0,0.14265238158812088,5429.854285714287,7962.799666666667,0.09084153891443869,0.0902583786877426,0.45135496278954745,11358.656270066627,4566.943063266706,30.26834090360221,6245.5283106278985,7256.6018635861265,-1011.073552958228,-868.1166504799312,0.13335221046196347,-0.9703871565718889
42849.78,43584.9,30000.0,36690.09,354347.243161,2021-05-19 23:59:59.999,13477694934.871796,6331062,168271.347308,6410032516.523526,0,-0.1437507963868193,45112.11714285713,52604.996666666666,0.0531495483700575,0.05133265536420127,2.02913032026335,63286.74384922619,41923.24948410714,12.701477628459187,47408.7267812209,51125.620112880606,-3716.893331659703,-1989.968177379155,-0.15519381949293082,0.3085944497564045
36671.23,42451.67,34850.0,40526.64,203017.596923,2021-05-20 23:59:59.999,8019897067.176221,4269898,100167.126413,3959645913.2324944,0,0.10456638291157105,43805.78428571428,52075.05133333334,0.07619991376990937,0.05543838627487038,-0.4270659618741337,63522.635047262316,40627.46761940436,24.077615022431047,46349.94419949461,50340.51047488945,-3990.566275394842,-2390.0877969822923,0.0994528443006428,0.46932957448104223
40525.39,42200.0,33488.0,37252.01,202100.888258,2021-05-21 23:59:59.999,7713346610.274128,3993336,94002.431409,3591749386.7876506,0,-0.08080191202626219,42007.29285714286,51523.86400000001,0.07739976103435516,0.05656551444972662,-0.0045154148157300344,64160.79623259457,38886.93176740545,19.56359611462429,44950.26201495698,49370.991921193934,-4420.729906236957,-2796.216218833225,-0.084253632547951,0.3321365074085319
37458.51,38270.64,31111.01,34655.25,217136.046593,2021-05-23 23:59:59.999,7431242463.203841,4082004,104637.659409,3584259319.7463818,0,-0.07461949658916112,38994.50571428571,50500.16,0.07920483523437485,0.05763250180030274,0.7159174696368618,65396.458062049,35603.861937951006,15.09163863164423,42390.013395324226,47463.29211350646,-5073.278718182235,-3554.8903588786834,-0.07755027101425602,0.22334330974918942
34681.44,39920.0,34031.0,38796.29,161630.893971,2021-05-24 23:59:59.999,5996773032.151345,3510578,81584.825314,3031032098.518881,0,0.1194924289970496,38317.11285714286,50125.10833333332,0.09764292264496255,0.062328405725040635,-0.25562385192560355,65622.95629373314,34627.2603729335,26.02736060040864,41837.13287296666,46821.29195695042,-4984.159083983766,-3840.7441038997,0.11287539419061506,0.396835270205775
19795.34,20180.0,18649.51,18790.61,356315.05718,2022-09-06 23:59:59.999,6976809188.410191,7124384,175781.84468,3443135959.018857,0,-0.05082780888262972,19793.284285714286,21677.096333333335,0.02105294485507072,0.028150620123684182,0.6011064839437972,25327.908244757014,18026.284421909655,25.36012682942625,20056.128157630614,20883.251460537536,-827.1233029069226,-741.6920747396241,-0.052165052029039496,-0.4413176197607805
19320.54,21597.22,19291.75,21360.11,428919.74652,2022-09-09 23:59:59.999,8929831332.708796,7777214,217979.24137,4537141163.9901085,0,0.10560891770450676,19770.338571428572,21312.387,0.04805669448912546,0.03378404190938847,0.6320322247968293,24876.185154472954,17748.588845527043,58.66604301348395,20076.807126903208,20710.338055728243,-633.5309288250355,-742.6560741934037,0.10039623993986292,-0.33366650014029947
22395.44,22799.0,19860.0,20173.57,431915.03333,2022-09-13 23:59:59.999,9302239274.39612,8126869,217144.54247,4679543994.693207,0,-0.0992228879242214,20859.605714285713,20944.381333333335,0.06010572384379805,0.038451983775069774,0.09236170903679253,23715.81882518118,18172.94384148549,52.31259784657656,20732.809605580685,20912.23817909955,-179.42857351886414,-448.4675804500829,-0.10449743036114226,-0.38337747872542716
18461.36,19550.17,18356.39,19401.63,379321.72111,2022-09-22 23:59:59.999,7203741481.483637,6251862,190987.32145,3627123696.690569,0,0.050931784007245406,19372.58714285714,20098.856666666667,0.030858106200221367,0.03636499244999735,-0.014836034254847696,21967.37843060137,18230.334902731964,50.448692510244406,19648.873057696725,20168.769264672115,-519.8962069753907,-430.5511066558128,0.049677183991239306,-0.41571848097482744
18809.13,19318.96,18680.72,19227.82,439239.21943,2022-09-26 23:59:59.999,8356951609.998723,5837041,220623.29914,4198006044.884225,0,0.022355054239346472,18997.657142857144,19866.851333333332,0.02924681720440105,0.0350033216739911,1.2973789950748489,21701.392172977474,18032.31049368919,27.56678440625538,19360.86494792681,19874.743235152248,-513.8782872254378,-485.3065293699291,0.02210884264131569,-0.4230003806055867
