Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset volume,Taker Buy Quote asset Volume,Ignore,Daily Return,SMA_7,SMA_30,Volatility_7,Volatility_30,Volume Change,Bollinger_Upper,Bollinger_Lower,RSI,EMA_12,EMA_26,MACD,Signal_Line,Log Return,Z_Score
35011.89,35276.33,34725.9,35046.09,22346.47086,2023-11-06 23:59:59.999,782427702.2653205,988246,10770.27727,377126281.15309054,0,0.00097709691681791,34977.08714285714,31278.548333333336,0.011678460284864531,0.023065517918190212,-0.0889676133041446,38064.06611921548,24493.030547451195,70.60085568454758,34285.555433503825,32539.1110084361,1746.4444250677261,1784.9645206660573,0.0009766198683485855,0.23971784315742775
36701.1,37526.0,36324.71,37301.63,43414.04898,2023-11-10 23:59:59.999,1605069174.5241032,1297729,21388.56879,790671818.768367,0,0.016363001752808914,35735.22857142857,32453.673333333332,0.010594413146272668,0.022176960032669155,-0.4740106684955512,39246.41888741552,25660.927779251142,83.94937081931891,35315.31313686249,33541.480116796316,1773.833020066173,1748.8391989668994,0.01623057053490802,0.33421537433033294
43762.69,44047.33,42821.1,43273.14,47103.26845,2023-12-07 23:59:59.999,2046945851.8836448,1414759,22635.67672,983629776.4938614,0,-0.011186469570312108,41600.76857142857,38102.651666666665,0.02444490795292337,0.025359373611243727,-0.08414823046737674,42695.68885830785,33509.61447502548,83.52686922700784,40699.640495112915,38731.601002035306,1968.0394930776092,1461.582213394642,-0.011249508685349425,0.584396241162362
43789.5,43804.5,40222.0,41253.4,76663.89804,2023-12-11 23:59:59.999,3205540835.5114336,2087142,36499.24269,1525642878.1521034,0,-0.05791592552645597,43433.80714285715,38974.986999999994,0.032911328116280135,0.027748663506065998,3.0441760095895765,44619.63293213981,33330.34106786018,66.90934295269078,41842.597781903576,39901.54704439447,1941.0507375091038,1820.9549982463698,-0.05966075735492428,0.49977772692135397
44179.55,45879.63,44148.34,44946.91,65146.40661,2024-01-02 23:59:59.999,2944331821.823076,2247532,33817.14447,1527964124.2375848,0,0.017369122139089255,43087.125714285714,42994.219000000005,0.021823204187716543,0.02450675231961722,1.3973537105071006,44905.04924726242,41083.38875273759,64.08089243162314,43205.03057232696,42486.9501531833,718.0804191436619,776.7646123822041,0.01722000317113513,0.6545200841229274
46110.0,47695.93,44300.36,46653.99,89911.41203,2024-01-10 23:59:59.999,4123809481.712767,3133588,46910.79439,2153126701.352164,0,0.011797657774886172,45129.79714285715,43418.421,0.028951176807779963,0.02393717095621972,0.28577738904395655,46196.04859819232,40640.793401807685,63.13323896815093,44753.06338744236,43669.82652501776,1083.236862424601,845.9765621492344,0.01172860796383382,0.7260394743862978
42847.99,43079.0,41720.0,41732.35,28228.40894,2024-01-14 23:59:59.999,1202212782.257693,1235727,13690.30843,583261659.738576,0,-0.0260371606696137,44773.89428571429,43564.36266666667,0.043808407969449514,0.027560735507830437,-0.21844958234371326,46466.114227366066,40662.61110596727,48.25030456121283,43971.13848519112,43570.56907433763,400.5694108534881,759.2384693100124,-0.02638212870563945,0.5198436945190302
43137.94,43198.0,42200.69,42776.1,33266.21388,2024-01-17 23:59:59.999,1419888430.9228892,1438172,16648.20529,710532768.047578,0,-0.008388205744593757,43161.05428571429,43634.85166666667,0.03232165574170098,0.027022506638100158,-0.2615015419827915,46402.60472708342,40867.09860624992,49.72899994590189,43518.00046599425,43414.76416636314,103.23629963111307,471.8695157400063,-0.008423584725432613,0.5635723795176202
51880.01,52572.08,51566.0,52124.11,37772.25318,2024-02-16 23:59:59.999,1965003863.9713345,1583711,18309.89888,952708587.7324989,0,0.004705281418658558,50209.602857142854,44216.543,0.017096320794733794,0.020432226360088446,-0.298122644982035,51770.7188434392,36662.367156560795,92.11985225194948,48584.91511667295,46198.373460135306,2386.5416565376436,1551.166663405721,0.004694246184426713,0.9552142330780221
69469.99,71552.06,68903.62,70780.6,35439.03239,2024-03-28 23:59:59.999,2500571208.002628,1799897,18007.26883,1270852446.7077453,0,0.018865844086057848,67873.60571428572,67016.74433333334,0.026752326878721696,0.04298575175897177,-0.2785118808004099,73819.88067528068,60213.60799138599,49.09484528719625,68098.48616348517,65946.88487195519,2151.60129152998,2369.4711763449245,0.01869009109453202,1.7368418013552387
